n0071
Sat Sep 19 04:26:14 PM EDT 2026
/home/sm3934/miniconda3/envs/rpcrl_env/bin/python
run= 501 seed= 6 env= HumanoidWithCost k_epochs 5
env=HumanoidWithCost
state_dim=376
action_dim=17
max_action=0.4000000059604645
max_episode_steps=1000
------use_orthogonal_init------
------use_orthogonal_init------
------use_orthogonal_init------
evaluate_num:1 	 evaluate_reward:4985.8236106825 	 evaluate_cost:0.03503666581309517 	 evaluate_max_cost:0.0001025578094413504
New best model found! Saving model with reward: 4985.8236106825 and max cost: 0.0001025578094413504
FAC | warm_start_active=False, vs_mean=504.6271, vl_pi= 0.4693485 beta_penalty= -159195.45 lambda_mean= [5.022184e-07] VC_mean= [0.4099922] d= [1.]
FAC | warm_start_active=False, vs_mean=504.3648, vl_pi= 0.45080507 beta_penalty= -164758.48 lambda_mean= [4.367137e-07] VC_mean= [0.40605754] d= [1.]
FAC | warm_start_active=False, vs_mean=504.3170, vl_pi= 0.4363261 beta_penalty= -169102.17 lambda_mean= [3.8441806e-07] VC_mean= [0.4076062] d= [1.]
FAC | warm_start_active=False, vs_mean=501.6772, vl_pi= 0.48629183 beta_penalty= -154112.45 lambda_mean= [3.679511e-11] VC_mean= [0.40172487] d= [1.]
FAC | warm_start_active=False, vs_mean=501.4140, vl_pi= 0.64316154 beta_penalty= -107051.54 lambda_mean= [3.5985485e-11] VC_mean= [0.396144] d= [1.]
FAC | warm_start_active=False, vs_mean=501.4167, vl_pi= 0.71917677 beta_penalty= -84246.97 lambda_mean= [3.5841295e-11] VC_mean= [0.40026137] d= [1.]
FAC | warm_start_active=False, vs_mean=500.6420, vl_pi= 0.68511343 beta_penalty= -94465.97 lambda_mean= [3.5821887e-11] VC_mean= [0.39939013] d= [1.]
FAC | warm_start_active=False, vs_mean=501.7083, vl_pi= 0.66081035 beta_penalty= -101756.9 lambda_mean= [3.582079e-11] VC_mean= [0.401589] d= [1.]
FAC | warm_start_active=False, vs_mean=497.5974, vl_pi= 0.48571274 beta_penalty= -154286.17 lambda_mean= [3.0332952e-13] VC_mean= [0.405163] d= [1.]
FAC | warm_start_active=False, vs_mean=498.0113, vl_pi= 0.43124002 beta_penalty= -170628.0 lambda_mean= [3.0332952e-13] VC_mean= [0.40380833] d= [1.]
FAC | warm_start_active=False, vs_mean=498.1621, vl_pi= 0.43012482 beta_penalty= -170962.55 lambda_mean= [3.0332952e-13] VC_mean= [0.40885457] d= [1.]
FAC | warm_start_active=False, vs_mean=498.0290, vl_pi= 0.43444097 beta_penalty= -169667.7 lambda_mean= [3.0332952e-13] VC_mean= [0.41545856] d= [1.]
FAC | warm_start_active=False, vs_mean=497.0942, vl_pi= 0.43530092 beta_penalty= -169409.72 lambda_mean= [3.0332952e-13] VC_mean= [0.41754013] d= [1.]
FAC | warm_start_active=False, vs_mean=497.4693, vl_pi= 0.98004425 beta_penalty= -5986.726 lambda_mean= [5.0454427e-18] VC_mean= [0.41981792] d= [1.]
FAC | warm_start_active=False, vs_mean=497.8627, vl_pi= 0.58374095 beta_penalty= -124877.72 lambda_mean= [5.0454427e-18] VC_mean= [0.42057255] d= [1.]
FAC | warm_start_active=False, vs_mean=497.1138, vl_pi= 0.4361515 beta_penalty= -169154.55 lambda_mean= [5.0454427e-18] VC_mean= [0.4225798] d= [1.]
FAC | warm_start_active=False, vs_mean=497.9768, vl_pi= 0.43825442 beta_penalty= -168523.67 lambda_mean= [5.0454427e-18] VC_mean= [0.42420232] d= [1.]
FAC | warm_start_active=False, vs_mean=497.7661, vl_pi= 0.44102204 beta_penalty= -167693.39 lambda_mean= [5.0454427e-18] VC_mean= [0.4278843] d= [1.]
FAC | warm_start_active=False, vs_mean=500.7827, vl_pi= 0.4429394 beta_penalty= -167118.19 lambda_mean= [6.2715767e-13] VC_mean= [0.4296199] d= [1.]
FAC | warm_start_active=False, vs_mean=502.1881, vl_pi= 0.44059193 beta_penalty= -167822.42 lambda_mean= [6.2715767e-13] VC_mean= [0.42862046] d= [1.]
FAC | warm_start_active=False, vs_mean=501.2793, vl_pi= 0.44202936 beta_penalty= -167391.19 lambda_mean= [6.2715767e-13] VC_mean= [0.430112] d= [1.]
FAC | warm_start_active=False, vs_mean=501.6545, vl_pi= 0.44258744 beta_penalty= -167223.77 lambda_mean= [6.2715767e-13] VC_mean= [0.4307473] d= [1.]
FAC | warm_start_active=False, vs_mean=500.9409, vl_pi= 0.45161185 beta_penalty= -164516.44 lambda_mean= [6.2715767e-13] VC_mean= [0.43955448] d= [1.]
FAC | warm_start_active=False, vs_mean=505.3209, vl_pi= 0.4628695 beta_penalty= -161139.14 lambda_mean= [3.1631287e-14] VC_mean= [0.4425356] d= [1.]
FAC | warm_start_active=False, vs_mean=504.9316, vl_pi= 0.46238044 beta_penalty= -161285.88 lambda_mean= [3.1631287e-14] VC_mean= [0.44272316] d= [1.]
FAC | warm_start_active=False, vs_mean=504.4872, vl_pi= 0.46025965 beta_penalty= -161922.1 lambda_mean= [3.1631287e-14] VC_mean= [0.43957716] d= [1.]
FAC | warm_start_active=False, vs_mean=503.1710, vl_pi= 0.45783424 beta_penalty= -162649.73 lambda_mean= [3.1631287e-14] VC_mean= [0.43837816] d= [1.]
FAC | warm_start_active=False, vs_mean=503.2403, vl_pi= 0.45598853 beta_penalty= -163203.44 lambda_mean= [3.1631287e-14] VC_mean= [0.4358913] d= [1.]
FAC | warm_start_active=False, vs_mean=497.3412, vl_pi= 0.45359534 beta_penalty= -163921.39 lambda_mean= [1.854772e-12] VC_mean= [0.4377006] d= [1.]
FAC | warm_start_active=False, vs_mean=496.5868, vl_pi= 0.45718685 beta_penalty= -162843.95 lambda_mean= [1.854772e-12] VC_mean= [0.44200942] d= [1.]
FAC | warm_start_active=False, vs_mean=496.5997, vl_pi= 0.45932952 beta_penalty= -162201.16 lambda_mean= [1.854772e-12] VC_mean= [0.44682068] d= [1.]
FAC | warm_start_active=False, vs_mean=497.3541, vl_pi= 0.46029052 beta_penalty= -161912.83 lambda_mean= [1.854772e-12] VC_mean= [0.44818187] d= [1.]
FAC | warm_start_active=False, vs_mean=498.2538, vl_pi= 0.45997363 beta_penalty= -162007.9 lambda_mean= [1.854772e-12] VC_mean= [0.44755238] d= [1.]
FAC | warm_start_active=False, vs_mean=502.4942, vl_pi= 0.4611429 beta_penalty= -161657.12 lambda_mean= [1.8070489e-15] VC_mean= [0.44441622] d= [1.]
FAC | warm_start_active=False, vs_mean=503.3122, vl_pi= 0.46070844 beta_penalty= -161787.47 lambda_mean= [1.8070489e-15] VC_mean= [0.44389808] d= [1.]
FAC | warm_start_active=False, vs_mean=503.1888, vl_pi= 0.46450084 beta_penalty= -160649.75 lambda_mean= [1.8070489e-15] VC_mean= [0.4476014] d= [1.]
FAC | warm_start_active=False, vs_mean=503.2362, vl_pi= 0.46723667 beta_penalty= -159829.02 lambda_mean= [1.8070489e-15] VC_mean= [0.4502078] d= [1.]
FAC | warm_start_active=False, vs_mean=502.6289, vl_pi= 0.46751934 beta_penalty= -159744.2 lambda_mean= [1.8070489e-15] VC_mean= [0.44961175] d= [1.]
FAC | warm_start_active=False, vs_mean=503.9784, vl_pi= 0.46952805 beta_penalty= -159141.58 lambda_mean= [1.8394062e-16] VC_mean= [0.45140356] d= [1.]
FAC | warm_start_active=False, vs_mean=504.3514, vl_pi= 0.4703473 beta_penalty= -158895.81 lambda_mean= [1.8394062e-16] VC_mean= [0.4530284] d= [1.]
FAC | warm_start_active=False, vs_mean=503.7356, vl_pi= 0.46899357 beta_penalty= -159301.94 lambda_mean= [1.8394062e-16] VC_mean= [0.45235348] d= [1.]
FAC | warm_start_active=False, vs_mean=502.8324, vl_pi= 0.46527758 beta_penalty= -160416.73 lambda_mean= [1.8394062e-16] VC_mean= [0.4491229] d= [1.]
FAC | warm_start_active=False, vs_mean=503.6508, vl_pi= 0.46916854 beta_penalty= -159249.44 lambda_mean= [1.8394062e-16] VC_mean= [0.45245162] d= [1.]
FAC | warm_start_active=False, vs_mean=506.3210, vl_pi= 0.47111386 beta_penalty= -158665.84 lambda_mean= [1.1609806e-15] VC_mean= [0.4508258] d= [1.]
FAC | warm_start_active=False, vs_mean=505.5646, vl_pi= 0.46795997 beta_penalty= -159612.0 lambda_mean= [1.1609806e-15] VC_mean= [0.44970825] d= [1.]
FAC | warm_start_active=False, vs_mean=507.0137, vl_pi= 0.47016612 beta_penalty= -158950.17 lambda_mean= [1.1609806e-15] VC_mean= [0.45379204] d= [1.]
FAC | warm_start_active=False, vs_mean=504.9184, vl_pi= 0.4740098 beta_penalty= -157797.06 lambda_mean= [1.1609806e-15] VC_mean= [0.4572947] d= [1.]
FAC | warm_start_active=False, vs_mean=504.7008, vl_pi= 0.47422627 beta_penalty= -157732.12 lambda_mean= [1.1609806e-15] VC_mean= [0.45818484] d= [1.]
FAC | warm_start_active=False, vs_mean=503.1021, vl_pi= 0.47677585 beta_penalty= -156967.23 lambda_mean= [1.4615352e-14] VC_mean= [0.45892936] d= [1.]
FAC | warm_start_active=False, vs_mean=503.2539, vl_pi= 0.48021019 beta_penalty= -155936.94 lambda_mean= [1.4615352e-14] VC_mean= [0.46013337] d= [1.]
FAC | warm_start_active=False, vs_mean=501.9828, vl_pi= 0.49053285 beta_penalty= -152840.14 lambda_mean= [1.4615352e-14] VC_mean= [0.45801803] d= [1.]
FAC | warm_start_active=False, vs_mean=503.0841, vl_pi= 0.49001575 beta_penalty= -152995.28 lambda_mean= [1.4615352e-14] VC_mean= [0.45564955] d= [1.]
FAC | warm_start_active=False, vs_mean=502.6257, vl_pi= 0.51212716 beta_penalty= -146361.86 lambda_mean= [1.4615352e-14] VC_mean= [0.45617592] d= [1.]
FAC | warm_start_active=False, vs_mean=498.1316, vl_pi= 0.48162687 beta_penalty= -155511.94 lambda_mean= [1.3759424e-13] VC_mean= [0.45726687] d= [1.]
FAC | warm_start_active=False, vs_mean=499.8318, vl_pi= 0.47022197 beta_penalty= -158933.4 lambda_mean= [1.3759424e-13] VC_mean= [0.45526117] d= [1.]
FAC | warm_start_active=False, vs_mean=499.2226, vl_pi= 0.46838036 beta_penalty= -159485.9 lambda_mean= [1.3759424e-13] VC_mean= [0.45572034] d= [1.]
FAC | warm_start_active=False, vs_mean=501.5884, vl_pi= 0.46376455 beta_penalty= -160870.64 lambda_mean= [1.3759424e-13] VC_mean= [0.45151564] d= [1.]
FAC | warm_start_active=False, vs_mean=503.6788, vl_pi= 0.46515223 beta_penalty= -160454.33 lambda_mean= [1.3759424e-13] VC_mean= [0.45254225] d= [1.]
FAC | warm_start_active=False, vs_mean=496.1663, vl_pi= 0.4705349 beta_penalty= -158839.53 lambda_mean= [1.5882648e-13] VC_mean= [0.45456913] d= [1.]
FAC | warm_start_active=False, vs_mean=496.0168, vl_pi= 0.47262424 beta_penalty= -158212.73 lambda_mean= [1.5882648e-13] VC_mean= [0.4567963] d= [1.]
FAC | warm_start_active=False, vs_mean=495.8681, vl_pi= 0.47117764 beta_penalty= -158646.7 lambda_mean= [1.5882648e-13] VC_mean= [0.45654413] d= [1.]
FAC | warm_start_active=False, vs_mean=494.8971, vl_pi= 0.4730593 beta_penalty= -158082.22 lambda_mean= [1.5882648e-13] VC_mean= [0.45933965] d= [1.]
FAC | warm_start_active=False, vs_mean=494.1387, vl_pi= 0.47203448 beta_penalty= -158389.66 lambda_mean= [1.5882648e-13] VC_mean= [0.45921645] d= [1.]
FAC | warm_start_active=False, vs_mean=500.1260, vl_pi= 0.54104173 beta_penalty= -137687.48 lambda_mean= [1.2124404e-13] VC_mean= [0.45453477] d= [1.]
FAC | warm_start_active=False, vs_mean=499.7007, vl_pi= 0.4717951 beta_penalty= -158461.47 lambda_mean= [1.2124404e-13] VC_mean= [0.45665997] d= [1.]
FAC | warm_start_active=False, vs_mean=499.5312, vl_pi= 0.46952006 beta_penalty= -159143.97 lambda_mean= [1.2124404e-13] VC_mean= [0.45678943] d= [1.]
FAC | warm_start_active=False, vs_mean=499.1534, vl_pi= 0.46870857 beta_penalty= -159387.42 lambda_mean= [1.2124404e-13] VC_mean= [0.45551762] d= [1.]
FAC | warm_start_active=False, vs_mean=498.5007, vl_pi= 0.46277106 beta_penalty= -161168.69 lambda_mean= [1.2124404e-13] VC_mean= [0.44810003] d= [1.]
FAC | warm_start_active=False, vs_mean=500.7876, vl_pi= 0.46598476 beta_penalty= -160204.58 lambda_mean= [3.3165816e-15] VC_mean= [0.45043436] d= [1.]
FAC | warm_start_active=False, vs_mean=501.4272, vl_pi= 0.4646514 beta_penalty= -160604.58 lambda_mean= [3.3165816e-15] VC_mean= [0.4499581] d= [1.]
FAC | warm_start_active=False, vs_mean=502.9737, vl_pi= 0.48882127 beta_penalty= -153353.62 lambda_mean= [3.3165816e-15] VC_mean= [0.4504187] d= [1.]
FAC | warm_start_active=False, vs_mean=502.7572, vl_pi= 0.46674532 beta_penalty= -159976.4 lambda_mean= [3.3165816e-15] VC_mean= [0.45437288] d= [1.]
FAC | warm_start_active=False, vs_mean=502.3314, vl_pi= 0.4803281 beta_penalty= -155901.58 lambda_mean= [3.3165816e-15] VC_mean= [0.45717776] d= [1.]
FAC | warm_start_active=False, vs_mean=502.4967, vl_pi= 0.47399217 beta_penalty= -157802.34 lambda_mean= [7.9641865e-16] VC_mean= [0.4570344] d= [1.]
FAC | warm_start_active=False, vs_mean=501.8994, vl_pi= 0.47378832 beta_penalty= -157863.5 lambda_mean= [7.9641865e-16] VC_mean= [0.45754126] d= [1.]
FAC | warm_start_active=False, vs_mean=503.0117, vl_pi= 0.47531846 beta_penalty= -157404.47 lambda_mean= [7.9641865e-16] VC_mean= [0.45866638] d= [1.]
FAC | warm_start_active=False, vs_mean=503.2802, vl_pi= 0.4829729 beta_penalty= -155108.14 lambda_mean= [7.9641865e-16] VC_mean= [0.4672104] d= [1.]
FAC | warm_start_active=False, vs_mean=502.5794, vl_pi= 0.48349577 beta_penalty= -154951.27 lambda_mean= [7.9641865e-16] VC_mean= [0.46735394] d= [1.]
FAC | warm_start_active=False, vs_mean=498.8917, vl_pi= 0.48606363 beta_penalty= -154180.92 lambda_mean= [9.355415e-16] VC_mean= [0.47514966] d= [1.]
FAC | warm_start_active=False, vs_mean=498.9152, vl_pi= 0.48467356 beta_penalty= -154597.94 lambda_mean= [9.355415e-16] VC_mean= [0.47441396] d= [1.]
FAC | warm_start_active=False, vs_mean=499.8575, vl_pi= 0.48344663 beta_penalty= -154966.02 lambda_mean= [9.355415e-16] VC_mean= [0.4730813] d= [1.]
FAC | warm_start_active=False, vs_mean=500.8739, vl_pi= 0.48588187 beta_penalty= -154235.44 lambda_mean= [9.355415e-16] VC_mean= [0.47595748] d= [1.]
FAC | warm_start_active=False, vs_mean=499.2301, vl_pi= 0.48624152 beta_penalty= -154127.55 lambda_mean= [9.355415e-16] VC_mean= [0.47564405] d= [1.]
FAC | warm_start_active=False, vs_mean=503.5973, vl_pi= 0.49081305 beta_penalty= -152756.1 lambda_mean= [2.4112161e-09] VC_mean= [0.47760916] d= [1.]
FAC | warm_start_active=False, vs_mean=503.8192, vl_pi= 0.49185598 beta_penalty= -152443.2 lambda_mean= [2.4109217e-09] VC_mean= [0.48003665] d= [1.]
FAC | warm_start_active=False, vs_mean=503.7137, vl_pi= 0.48813495 beta_penalty= -153559.5 lambda_mean= [2.4077957e-09] VC_mean= [0.47540596] d= [1.]
FAC | warm_start_active=False, vs_mean=504.3263, vl_pi= 0.49163875 beta_penalty= -152508.36 lambda_mean= [2.404802e-09] VC_mean= [0.4773496] d= [1.]
FAC | warm_start_active=False, vs_mean=504.3019, vl_pi= 0.49443853 beta_penalty= -151668.44 lambda_mean= [2.4026923e-09] VC_mean= [0.48085588] d= [1.]
FAC | warm_start_active=False, vs_mean=504.7224, vl_pi= 0.4989605 beta_penalty= -150311.84 lambda_mean= [1.21963166e-17] VC_mean= [0.4803005] d= [1.]
FAC | warm_start_active=False, vs_mean=504.2387, vl_pi= 0.49848574 beta_penalty= -150454.28 lambda_mean= [1.2192782e-17] VC_mean= [0.48091233] d= [1.]
FAC | warm_start_active=False, vs_mean=503.4966, vl_pi= 0.498952 beta_penalty= -150314.39 lambda_mean= [1.2192411e-17] VC_mean= [0.4829797] d= [1.]
FAC | warm_start_active=False, vs_mean=503.3851, vl_pi= 0.49767965 beta_penalty= -150696.11 lambda_mean= [1.2192411e-17] VC_mean= [0.4819869] d= [1.]
FAC | warm_start_active=False, vs_mean=503.1754, vl_pi= 0.49745905 beta_penalty= -150762.28 lambda_mean= [1.2192411e-17] VC_mean= [0.48206618] d= [1.]
FAC | warm_start_active=False, vs_mean=501.2588, vl_pi= 0.51580757 beta_penalty= -145257.73 lambda_mean= [2.0782841e-22] VC_mean= [0.48506656] d= [1.]
FAC | warm_start_active=False, vs_mean=500.3216, vl_pi= 0.49821818 beta_penalty= -150534.55 lambda_mean= [2.0782841e-22] VC_mean= [0.48768333] d= [1.]
FAC | warm_start_active=False, vs_mean=499.3409, vl_pi= 0.49505067 beta_penalty= -151484.8 lambda_mean= [2.0782841e-22] VC_mean= [0.48631465] d= [1.]
FAC | warm_start_active=False, vs_mean=500.1323, vl_pi= 0.49839187 beta_penalty= -150482.44 lambda_mean= [2.0782841e-22] VC_mean= [0.48905873] d= [1.]
FAC | warm_start_active=False, vs_mean=498.8145, vl_pi= 0.49805155 beta_penalty= -150584.55 lambda_mean= [2.0782841e-22] VC_mean= [0.48809803] d= [1.]
FAC | warm_start_active=False, vs_mean=495.5915, vl_pi= 0.49671477 beta_penalty= -150985.56 lambda_mean= [1.5709846e-13] VC_mean= [0.47994572] d= [1.]
FAC | warm_start_active=False, vs_mean=497.7405, vl_pi= 0.4919201 beta_penalty= -152423.97 lambda_mean= [1.5709846e-13] VC_mean= [0.47515085] d= [1.]
FAC | warm_start_active=False, vs_mean=498.8626, vl_pi= 0.49427128 beta_penalty= -151718.61 lambda_mean= [1.5709846e-13] VC_mean= [0.4788666] d= [1.]
FAC | warm_start_active=False, vs_mean=499.4687, vl_pi= 0.49290568 beta_penalty= -152128.3 lambda_mean= [1.5709846e-13] VC_mean= [0.4754572] d= [1.]
FAC | warm_start_active=False, vs_mean=499.8875, vl_pi= 0.49442035 beta_penalty= -151673.89 lambda_mean= [1.5709846e-13] VC_mean= [0.47754923] d= [1.]
FAC | warm_start_active=False, vs_mean=503.9081, vl_pi= 0.48972225 beta_penalty= -153083.33 lambda_mean= [1.8126634e-15] VC_mean= [0.47455972] d= [1.]
FAC | warm_start_active=False, vs_mean=504.0279, vl_pi= 0.48975986 beta_penalty= -153072.05 lambda_mean= [1.8126634e-15] VC_mean= [0.4750088] d= [1.]
FAC | warm_start_active=False, vs_mean=504.2228, vl_pi= 0.49375367 beta_penalty= -151873.9 lambda_mean= [1.8126634e-15] VC_mean= [0.47787252] d= [1.]
FAC | warm_start_active=False, vs_mean=503.9245, vl_pi= 0.49439588 beta_penalty= -151681.25 lambda_mean= [1.8126634e-15] VC_mean= [0.47858083] d= [1.]
FAC | warm_start_active=False, vs_mean=502.5192, vl_pi= 0.49728885 beta_penalty= -150813.36 lambda_mean= [1.8126634e-15] VC_mean= [0.48072422] d= [1.]
FAC | warm_start_active=False, vs_mean=500.8224, vl_pi= 0.49719146 beta_penalty= -150842.58 lambda_mean= [4.365037e-11] VC_mean= [0.4824393] d= [1.]
FAC | warm_start_active=False, vs_mean=500.0436, vl_pi= 0.49588338 beta_penalty= -151235.0 lambda_mean= [4.365037e-11] VC_mean= [0.48008513] d= [1.]
FAC | warm_start_active=False, vs_mean=499.9766, vl_pi= 0.4914396 beta_penalty= -152568.12 lambda_mean= [4.365037e-11] VC_mean= [0.47626722] d= [1.]
FAC | warm_start_active=False, vs_mean=499.6920, vl_pi= 0.4913464 beta_penalty= -152596.1 lambda_mean= [4.365037e-11] VC_mean= [0.47734743] d= [1.]
FAC | warm_start_active=False, vs_mean=498.5812, vl_pi= 0.49236208 beta_penalty= -152291.38 lambda_mean= [4.3650375e-11] VC_mean= [0.4779986] d= [1.]
FAC | warm_start_active=False, vs_mean=507.7274, vl_pi= 0.49449518 beta_penalty= -151651.45 lambda_mean= [8.82739e-19] VC_mean= [0.48205805] d= [1.]
FAC | warm_start_active=False, vs_mean=506.3578, vl_pi= 0.49360704 beta_penalty= -151917.89 lambda_mean= [8.82739e-19] VC_mean= [0.48235625] d= [1.]
FAC | warm_start_active=False, vs_mean=506.3289, vl_pi= 0.48958907 beta_penalty= -153123.27 lambda_mean= [8.82739e-19] VC_mean= [0.47896463] d= [1.]
FAC | warm_start_active=False, vs_mean=506.0609, vl_pi= 0.49212828 beta_penalty= -152361.53 lambda_mean= [8.82739e-19] VC_mean= [0.48173282] d= [1.]
FAC | warm_start_active=False, vs_mean=506.3459, vl_pi= 0.49130937 beta_penalty= -152607.17 lambda_mean= [8.82739e-19] VC_mean= [0.48238933] d= [1.]
FAC | warm_start_active=False, vs_mean=505.5110, vl_pi= 0.49099427 beta_penalty= -152701.72 lambda_mean= [1.3495082e-16] VC_mean= [0.4796708] d= [1.]
FAC | warm_start_active=False, vs_mean=507.0196, vl_pi= 0.49099445 beta_penalty= -152701.66 lambda_mean= [1.3495082e-16] VC_mean= [0.48066822] d= [1.]
FAC | warm_start_active=False, vs_mean=506.3850, vl_pi= 0.49378103 beta_penalty= -151865.69 lambda_mean= [1.3495082e-16] VC_mean= [0.48228586] d= [1.]
FAC | warm_start_active=False, vs_mean=505.5576, vl_pi= 0.49595153 beta_penalty= -151214.55 lambda_mean= [1.3495082e-16] VC_mean= [0.48423213] d= [1.]
FAC | warm_start_active=False, vs_mean=504.7556, vl_pi= 0.4958632 beta_penalty= -151241.05 lambda_mean= [1.3495082e-16] VC_mean= [0.48401183] d= [1.]
FAC | warm_start_active=False, vs_mean=507.8105, vl_pi= 0.4959003 beta_penalty= -151229.92 lambda_mean= [7.318088e-21] VC_mean= [0.48242325] d= [1.]
FAC | warm_start_active=False, vs_mean=506.7905, vl_pi= 0.49749815 beta_penalty= -150750.55 lambda_mean= [7.318088e-21] VC_mean= [0.48246652] d= [1.]
FAC | warm_start_active=False, vs_mean=507.3381, vl_pi= 0.49522066 beta_penalty= -151433.8 lambda_mean= [7.318088e-21] VC_mean= [0.48075363] d= [1.]
FAC | warm_start_active=False, vs_mean=507.8076, vl_pi= 0.49434733 beta_penalty= -151695.8 lambda_mean= [7.318088e-21] VC_mean= [0.4796077] d= [1.]
FAC | warm_start_active=False, vs_mean=508.1769, vl_pi= 0.49557847 beta_penalty= -151326.45 lambda_mean= [7.318088e-21] VC_mean= [0.48091796] d= [1.]
FAC | warm_start_active=False, vs_mean=505.4756, vl_pi= 0.49214447 beta_penalty= -152356.66 lambda_mean= [4.181396e-19] VC_mean= [0.48365155] d= [1.]
FAC | warm_start_active=False, vs_mean=505.0187, vl_pi= 0.4922724 beta_penalty= -152318.28 lambda_mean= [4.181396e-19] VC_mean= [0.48268688] d= [1.]
FAC | warm_start_active=False, vs_mean=504.2882, vl_pi= 0.49189216 beta_penalty= -152432.36 lambda_mean= [4.181396e-19] VC_mean= [0.4840908] d= [1.]
FAC | warm_start_active=False, vs_mean=504.8148, vl_pi= 0.4976195 beta_penalty= -150714.14 lambda_mean= [4.181396e-19] VC_mean= [0.48953187] d= [1.]
FAC | warm_start_active=False, vs_mean=505.9790, vl_pi= 0.50264174 beta_penalty= -149207.48 lambda_mean= [4.181396e-19] VC_mean= [0.49481] d= [1.]
FAC | warm_start_active=False, vs_mean=508.5778, vl_pi= 0.51376337 beta_penalty= -145870.98 lambda_mean= [1.6534745e-24] VC_mean= [0.4946145] d= [1.]
FAC | warm_start_active=False, vs_mean=507.1963, vl_pi= 0.90764797 beta_penalty= -27705.61 lambda_mean= [1.6534745e-24] VC_mean= [0.4925976] d= [1.]
FAC | warm_start_active=False, vs_mean=504.0798, vl_pi= 1.334618 beta_penalty= 100385.39 lambda_mean= [1.6534745e-24] VC_mean= [0.49336687] d= [1.]
FAC | warm_start_active=False, vs_mean=504.2818, vl_pi= 1.278091 beta_penalty= 83427.29 lambda_mean= [1.6534745e-24] VC_mean= [0.4945199] d= [1.]
FAC | warm_start_active=False, vs_mean=505.0633, vl_pi= 1.2168057 beta_penalty= 65041.707 lambda_mean= [1.6534745e-24] VC_mean= [0.4938981] d= [1.]
FAC | warm_start_active=False, vs_mean=504.2828, vl_pi= 0.50453043 beta_penalty= -148640.88 lambda_mean= [2.7272372e-19] VC_mean= [0.4909246] d= [1.]
FAC | warm_start_active=False, vs_mean=503.0557, vl_pi= 0.5044757 beta_penalty= -148657.28 lambda_mean= [2.7272372e-19] VC_mean= [0.48960257] d= [1.]
FAC | warm_start_active=False, vs_mean=503.6984, vl_pi= 0.5163723 beta_penalty= -145088.3 lambda_mean= [2.7272372e-19] VC_mean= [0.50214255] d= [1.]
FAC | warm_start_active=False, vs_mean=503.5760, vl_pi= 0.5222498 beta_penalty= -143325.05 lambda_mean= [2.7272372e-19] VC_mean= [0.507146] d= [1.]
FAC | warm_start_active=False, vs_mean=503.4401, vl_pi= 0.5246841 beta_penalty= -142594.78 lambda_mean= [2.7272372e-19] VC_mean= [0.50969476] d= [1.]
FAC | warm_start_active=False, vs_mean=504.1112, vl_pi= 0.66119623 beta_penalty= -101641.13 lambda_mean= [1.3528951e-24] VC_mean= [0.50877774] d= [1.]
FAC | warm_start_active=False, vs_mean=505.4614, vl_pi= 0.57107055 beta_penalty= -128678.836 lambda_mean= [1.3528951e-24] VC_mean= [0.51089555] d= [1.]
FAC | warm_start_active=False, vs_mean=506.6335, vl_pi= 0.6348305 beta_penalty= -109550.86 lambda_mean= [1.3528951e-24] VC_mean= [0.51102334] d= [1.]
FAC | warm_start_active=False, vs_mean=505.8396, vl_pi= 0.6060645 beta_penalty= -118180.65 lambda_mean= [1.3528951e-24] VC_mean= [0.51426184] d= [1.]
FAC | warm_start_active=False, vs_mean=505.0158, vl_pi= 0.6249346 beta_penalty= -112519.62 lambda_mean= [1.3528951e-24] VC_mean= [0.5133824] d= [1.]
FAC | warm_start_active=False, vs_mean=504.3853, vl_pi= 0.7030654 beta_penalty= -89080.38 lambda_mean= [2.1382168e-13] VC_mean= [0.5124507] d= [1.]
FAC | warm_start_active=False, vs_mean=504.2372, vl_pi= 0.5467427 beta_penalty= -135977.2 lambda_mean= [2.1382168e-13] VC_mean= [0.5162604] d= [1.]
FAC | warm_start_active=False, vs_mean=504.4900, vl_pi= 0.5314778 beta_penalty= -140556.66 lambda_mean= [2.1382168e-13] VC_mean= [0.51769704] d= [1.]
FAC | warm_start_active=False, vs_mean=504.9237, vl_pi= 0.53543687 beta_penalty= -139368.94 lambda_mean= [2.1382168e-13] VC_mean= [0.5214388] d= [1.]
FAC | warm_start_active=False, vs_mean=504.5598, vl_pi= 0.5395418 beta_penalty= -138137.47 lambda_mean= [2.1382168e-13] VC_mean= [0.52474797] d= [1.]
evaluate_num:21 	 evaluate_reward:5074.872008822299 	 evaluate_cost:65.09578973054886 	 evaluate_max_cost:0.06509578973054886
FAC | warm_start_active=False, vs_mean=505.8969, vl_pi= 0.53993875 beta_penalty= -138018.38 lambda_mean= [3.3124378e-12] VC_mean= [0.5234718] d= [1.]
FAC | warm_start_active=False, vs_mean=506.9489, vl_pi= 0.5423836 beta_penalty= -137284.92 lambda_mean= [3.3124378e-12] VC_mean= [0.52648526] d= [1.]
FAC | warm_start_active=False, vs_mean=506.7615, vl_pi= 0.540149 beta_penalty= -137955.31 lambda_mean= [3.3124378e-12] VC_mean= [0.5247398] d= [1.]
FAC | warm_start_active=False, vs_mean=506.9890, vl_pi= 0.5385683 beta_penalty= -138429.5 lambda_mean= [3.3124378e-12] VC_mean= [0.5237942] d= [1.]
