x,z
-0.04290100842060875,0.9734703397848069
-0.06440981941443454,0.9726273083407572
-0.0862338766035211,0.9717632024379561
-0.10837562481727907,0.9708776490094213
-0.1308374981626006,0.9699702720636847
-0.15362191952195597,0.969040692644527
-0.17673130005439436,0.9680885289472566
-0.20016803874757877,0.9671133962558021
-0.2239345219589124,0.9661149062453763
-0.24803312317017107,0.9650926680179344
-0.27246620263431753,0.9640462885716169
-0.29723610679528184,0.962975372258942
-0.32234516779709144,0.9618795211059368
-0.34779570296001694,0.9607583350793896
-0.37359001419236937,0.9596114116301445
-0.3997303874442774,0.9584383450980448
-0.426219092316819,0.9572387274135424
-0.4530583815251771,0.9560121480275038
-0.4802504904122182,0.954758194359396
-0.5077976364573868,0.9534764518599815
-0.5357020189444759,0.9521665040719688
-0.5639658186629738,0.950827932279757
-0.5925911977300256,0.9494603158789967
-0.6215802993629743,0.9480632323465591
-0.6509352476499073,0.946636256998935
-0.680658147432706,0.9451789634126068
-0.7107510841359944,0.9436909235036731
-0.7412161235656766,0.9421717072639734
-0.7720553118185509,0.9406208830624672
-0.8032706751644247,0.9390380177179412
-0.8348642198856892,0.9374226763269115
-0.8668379321998572,0.9357744226222106
-0.899193778065555,0.9340928187680673
-0.9319337030502868,0.9323774256900348
-0.9650596321157773,0.9306278032825549
-0.9985734692998036,0.9288435101688609
-1.0324770973479693,0.9270241033741071
-1.0667723774298425,0.9251691385109735
-1.101461148904102,0.923278170113273
-1.1365452290551408,0.9213507518587196
-1.1720264127989284,0.91938643631201
-1.20790647251815,0.9173847751333456
-1.2441871578560424,0.9153453189833315
-1.2808701954762154,0.9132676172603946
-1.3179572888673863,0.9111512182987195
-1.3554501181107557,0.9089956695541946
-1.3933503396376807,0.9068005176764782
-1.4316595860350545,0.90456530896303
-1.4703794657939278,0.9022895892786286
-1.5095115630021483,0.8999729037144821
-1.549057437212361,0.8976147973078134
-1.5890186231342136,0.895214814722105
-1.6293966303247565,0.8927725001061506
-1.6701929429860596,0.8902873976360584
-1.7114090197642549,0.8877590517649782
-1.7530462933978406,0.8851870067423144
-1.7951061704680948,0.8825708070331896
-1.8375900311387963,0.8799099977208731
-1.8804992288140365,0.8772041241655384
-1.9238350898623744,0.8744527320626472
-1.9675989135795715,0.8716553687831384
-2.0117919717634303,0.8688115829338922
1.0,1.0
0.9999999996003626,1.0000000316698066
0.9999999899318214,1.000000113985948
0.9999999428823185,1.0000002469143938
0.9999998099247209,1.0000004304202539
0.9999995221440746,1.000000664466684
0.9999989902652949,1.0000009489175374
0.9999981046892739,1.0000012836695553
0.9999967355328013,1.0000016688606133
0.9999947326748817,1.0000021045409193
0.9999919258076484,1.0000025906314416
0.9999881244660928,1.0000031270351162
0.9999831180551694,1.0000037136325948
0.9999766758769005,1.0000043502775489
0.9999685471574873,1.0000050367915272
0.9999584610744278,1.0000057729583731
0.9999461267836496,1.0000065585181979
0.9999312334470052,1.0000073932567144
0.9999134502684477,1.000008276864147
